review,rating
"Baru kali ini kecewa belanja disini ,bener2 kyk kaku ga kyk sweater aku biasa nya yg beli disini jahitan pun begini",1
"katanya ungu ga ada
diminta tukar eh jadinya ada
ga jadi couple
kecewa bgt",1
"Beli barengan 3 tapi yang warna navy bahan yg dateng tidak sesuai harapan, semoga tns.id lebih baik lagi",1
"buat kalian yg pesan disini utk dijual lg, hati2 bgt plis! aku pesan 2 sweater abu2, yg dtg malah ungu. trus aku skrg jg ada orderan yg kata adminnya warnanya ga ready, aku minta cancel, tapi GAK DITERIMA. mana itu duit customer nilainya 400RIBU. jadi utk admin yang baca ini, tlg respon chat saya :))",1
"Kecewa banget, sablonnya ga rapi dan malah miring2 dan ujung-ujungnya jg kaya di plotekin ga rapi banget hasilnya jelek :(",1
"Bohong nih penjual! Belinya XXXL, Dikirim XXL gak muat lah pelanggannya!
Gak ada konfirmasi juga, mestinya kalo kosong jujur aja Napa? Kayak gini merugikan pembeli.
Sudah dichat , dikemas doank berhari-hari.
Next time jujur ya kak, biar hidupnya Barokah!",1
Pre order lama lama minta XL navy dikirim L hadeh gak kepake,1
"Mengecewakan..
Barang murahan,
Jahitan jablakan alias abal2
Bahan campuran Pe, bukan murni katun
Barang rijek tp gk mau diretur,
Kalo komplain lama bgt balesnya,
Tadinya niat baik utk ngajak diskusi dulu sellernya, taunya responnya lelet bgt dan nyebelin, masa barang rijek harus buyer yg benerin...?!",1
"kualitas oke, pengiriman kurir cepat, tapi penjual sangat slow respon, dikemasnya lama sekali tidak dikirim2 padahal pas status udah dikirim malem dan paginya sudah sampai tapi lamanya pas dikemas dan penjual tidak respon setiap ditanya.",1
Lebih tipis dari katun,1
"Yg dipesen apa yg datang malah dua2nya silver! Ga sesuai pesanan, yg salah buat pesanan mereka tapi ribet banget, ga ada tanggung jawabnya kalau ga dipaksa2, MAKASIH YA UDAH BIKIN JERA",1
Yang dikirim salah ukuran dong. Gaada solusi cuma minta maaf doang,1
"Pengiriman hampir 1 bulan, kualitas jelek , sablon pecah, dan ukuran sablon kegedan padahal udah dikirim lewat chat!",1
"Kesel dah, ga sesuai banget sama digambar, kalo jualan yang bener dong ini mah kaos ga ada kerah, tau gitu beli sendiri kepasar...",1
Kecewa pelayanannya lama banget sehari aja baru dibalas sekali udah 2 hari saya suruh batal engga dibatal batalin engga lagi deh beli disini. Cuman terkenal aja endorse artis hedeh.,1
Kecewa! karna ukuran barang yang gasesuai minta dibatalin ga direspond malah main kirim tanpa sepertujuan pembeli!,1
"seller dr awal ditanya warna gaada jawaban pas aku udh pesen ternyata 22nya habis, pengembalian dana ga bisa utuh ga ada jalan keluar yang baik, merugikan pembeli sepihak!",1
"terima kasih banyak untuk pelayanannya yang sangat buruk katanya ungu muda m gaada. aku ajukan pembatalan ditolak, dan tiba2 dikirim TANPA konfirmasi. pas dateng warnanya malah buluk jika dibandingkan dengan hoodie zipper yg ku beli ukuran XL padahal warnanya sama aku minta ungu muda",1
"respond penjual sgt buruk. kaosnya jg tipis bgt. ga recomend bgt sama toko ini. toko ini lumayan penipu sih, pas kita checkout barang ready stok tp ternyata ga lama kemudian admin akan chat kita utk infoin kalo barang lg ga ada stok, kita diminta ganti warna",1
"toko ini lumayan penipu sih, pas kita checkout barang ready stok tp ternyata ga lama kemudian admin akan chat kita utk infoin kalo barang lg ga ada stok, kita diminta ganti size/warna, kalau ga ada warna yg kita suka mereka ttp kirim warna random, anehnya kita ga bisa batalin pesanan. gila",1
"toko ini lumayan penipu sih, pas kita checkout barang ready stok tp ternyata ga lama kemudian admin akan chat kita utk infoin kalo barang lg ga ada stok, kita diminta ganti warna, kalau ga ada warna yg kita suka mereka ttp kirim warna random, anehnya kita ga bisa batalin pesanan. gila",1
"Barangnya sangat jelek kirimnya ngawur gak sesuai pesanan monyet
Barang e welek cok gak Podo ambek pesenan e bedes",1
GA SESUAI PESANAN AKU GA PESAN MOTIF INI,1
"gak jelas udh minta batalin, trus barangnya jelek pesen warna hitam datangnya ungu ah kecewa",1
"Barang tidak sesuai dengan yg diinginkan.. . Sangat kecewa tdk profesional.. . Saya minta warna apa dikasihnya apa..
Klo emng tdk ada bisa dikasi tau.. Bukan asal kasi2 saja",1
"Ya Allah
Bener2 admin sweater polos id ini bodoh
Jelas jelas saya ordernya ZIPPER M ORANGE dan ZIPPER L MOCCA
Tapi karena Zipper L Mocca habis, jadi dia chat untuk minta ganti warna. OK SAYA GANTI ZIPPER L BABY BLUE.
TAPI MALAH SAYA DIKIRIM 22NYA BABY BLUE. UKURAN L DAN M.
SEBEL BGT AKU.
HIKS",1
Tidak sesuai pesanan yg saya minta,1
"barang yg dikirim tdk sesuai pesanan. respon penjual lambat & tidak sesuai ekspektasi.
penjual minta barang diretur, tp ongkir tdk lgsg ditalangi.
apalagi stlh liat review customer sebelum2nya yg mengalami hal yg hampir sama, stlh barang yg salah diretur, pesanan yg benar tdk dikirim2 / tdk jls kelanjutannya",1
"Hoodienya nggak polos,, cukup sekali beli disini untuk kedua kalinya ogah,,",1
"Admin responnya lumayan cepat, barangnya aja ga sesuai sama yg digambar.",1
Kurang satu barang:/ pesen 5 dateng 4,1
"KECEWA! ORDER PERTAMA SESUAI, KEDUA SESUAI, YANG KETIGA ZONK.

UKURAN L YANG BELAKANG BAHANNYA LEBIH RAPIH DAN SOFT, UKURAN M YANG DEPAN DAPET BAHANNYA JELEK, TIPIS, GA LEMBUT KAYAK UKURAN L PAS ORDER PERTAMA DAN KEDUA. 

KECEWA MIN! JUJUR KENAPA GANTI BAHANNYA SEKARANG MIN?!",1
"Saya pesen barang 7 pcs tapi yg dateng cuman 6 pcs.. pas diminta uang balik, chat direspon lama. Dikirim lama.
Ttg pengiriman oleh kurir, itu respobsibility pihak ekspedisi jadi saya rasa gak ada hubungannya sama penilaian toko anda. jadi jangan ge'er dulu ya dgn nilai yg baik.",1
Bahan jelek nyesel beli disini pelayanan juga lama,1
Harap memperhatikan barang sebelum dikirim,1
"ini gimana sih barang yg datang tidak sesuai pesanan nya, saya pesan ukuran M malah yg datang XL, trus saya pesan warna abu misty muda yg datang warna putih ,tulisannya pun beda, buat kalian hati hati ya kalo pesan!!!!!",1
"Saya udah batalin tpi ttep aja di kirim, padahal saya batalinya ga jauh waktu, trus pas sampe rumah gede banget, trus saya minta dituker ga bisa, bener2 toko ini ga bisa memberi kenyamanan pembeli, Brengsek",1
TIDAK SESUAI DENGAN PESANAN. TIDAK ADA BORDIRAN YANG KITA PESAN.,1
Barangnya sobek gede banget udah gitu dijahit pakai benang yang Ukurannya gede kapok banget,1
"Sangat kecewa dgn pelayanan adminnya. Barangnya sih bagus tp klo adminnya bikin kecewa ya sma aja. Aku pgn beli sweater warna ungu, tp salah ketik jd abu. Sblm aku batalin ordernya aku coba chat admin utk bantu ubah warnanya tp sgt diprsulit. Akhirnya aku batalin tapi malah ditolak, padahal masih dikemas. Sgt mengecewakan!!",1
"Pengiriman lama tidak sesuai diskripsi
Di diskripsi dijelaskan pengiriman di hari yg sama
Tp nyatanya H+5 baru dikirim pdhl udh keburu di pake
Tidak ada kata"" PO di diskripsi manapun
Dan Udh ajukan pembatalan tp di tolak
Tau gitu gak beli disini
Kalau jualan yg jujur dong",1
minta sablonan uk 10cm tapi pas dateng segede kertas hvs :) pas dicomplain bilangnya gara gara team design gabaca dan ngeles ini itu. lha?? wkwk. would not recommend,1
Minta ukuran XL dikasihnya L piye to,1
"Pesen hoodie jumper datengnya sweater, ngaco",1
"Datangnya lama karena salah penyortiran ditambah banyak noda kuning di baju nya gatau bakalan ilang gatau enggak!
Tapi bahannya bagus adem",1
"disuruh batalkan pengembalian dana katanya mau dikirim alamat retur, tp nyatanya gak dikirim juga. lucu cara jualannya, barang gak ada maksain customer buat ganti size / warna. customer gak mau ganti barang tetep dikirim. semoga aja berkah ya duitnya",1
Pesan tidak sesuatu gambar yg di custom,1
warna tidak sesuai pesanan,1
Minta army dikirim hijau botol!!! Kecewa,1
Pesen sweater yg dtg hoodie -_-,1
"Pesen kuning, trus dichat sma penjualnyaaa klo kuning abis, trus kubilang tuker ke hitam klo gada hitam mo cancel aja. Datang2 ntah warna apaa ini :) apa ini warna hitam yang baru ya",1
"Maaf saya kasih bintang 1, produk ga sesuai pesanan:) pesan ungu datengnya item, tolong kalo stok warna bajunya habis bisa di konfirmasi:)",1
Saya minta hitam yg dateng moca,1
"Sablon gak sesuai sama gambar yg dikirim, gak lagi custom disini",1
"Respon penjual tidak baik dan tidak kerja sama
Saya udh mohon agar dicancel tpi msih aja.

Udh diperpanjang garansi shope masih dikirim dihari itulah .lebih parahnya topinya salah kirim saya costum malah dikirim itu anjing ga laku lgi jualan kau ya ,,,,,,,,,,,,,,,",1
"Pesen warna hijau dikirim abu abu, minta retur ga dilayani. Kalo stok kosong itu DICANCEL, bukan sembarang kasih warna lain. Pelayanan yg buruk.",1
"Kapok belanja disini... Kebanyakan drama pelayanannya.. Kesalahan double order pas dkonfrm ajukan pembatalan 1 pesanannya pura2 ga mudeng bilang udh diproses padahal juga prosesnya lama dan ga nyambung juga bls chatnya bt menghindar.. Hadeuh, semoga berkah yah usahanya",1
"Bahannya panas, udh dicuci baunya tak enak. Terus berbulu. Maaf tp itulah adanya.",1
Kekecilan respon chat setelah barang dikirim. KECEWA,1
"Kegedean, respon chat setelah dikirim barangnya. KECEWA",1
"Chatingan gak ada gunanya, sdh minta ukuran S.. Eh dikirim M/L nih gede banget, capek deh",1
"Pelayanan menurun, pesan prtma minta tulisan di besarin udh di OK malah dtg kecil, pesan yg kedua juga sama tulisnya tetap kecil. Padahal sudah bilang OK malah dtg tetap kecil . Langganan bgt pdhl semoga pelayanannya ditingkatin lg.",1
Pesan ukuran XXXL tapi yang datang ukuran XL.,1
"Tolong ya kalau ngirim barang itu sesuai pemesanan, saya nggak mesan switer yg saya pesan itu yg pake resleting, kalian konfirmasi kesaya cuma masalah warna bukan model,.. saya kecewa mana yg saya pesan 2 lgi",1
produk jelek saya pesen yang ada gambar dikirimnya yang polos admin dichat ga balas jangan lagi beli disini rugi!!!!,1
"Balas pesan saya lama sekali saya cht sore dibalas besok, dan pengiriman kurir tidak jelas sampai sekarang barang saya belum sampai dari tanggal 16 sampai sekarang tanggal 21",1
org beli switer yg dikirim sepeda hm :(,1
"Jelek kali kualitasnya.
Penjual kurang responsif.
Pengemasan sangat lama.
Stock pada abis, jd hati2 kalo pesan. Jgn kira apa yg kalian pesan ada stocknya.
Nyaris tidak ada kelebihan yg bisa diperlihatkan.

Oiya, tulisan saya ini dapat saya pertanggungjawabkan ya.",1
Penipu! Saya pesan hoodie crop sama topi. Hoodie + topi + ongkir itu semuanya 84 RB. Jadi saya bayar 84 RB pas di buka kok isinya cuma hoodie saja topinya gk ada! Yg amanah dong klo jualan jgn seenaknya saja!!,1
Topi saya tidak dikirim bagaimana ini adminnya? Yg amanah jika berjualan,1
"Saya kecewa dengan penjualnya, respon chatnya slow, saya pesan 2 pcs dengan ukuran L,,yang dikirim L sama xl,,udah slow respon, pengiriman barang lama sama barang yg diterima tdak sesuai ekspetasi",1
"Pengiriman kaya tai lama banget ,sellernya pun kurang tegas masa pesan 3 hari masi dikemas aja kan tai ,, buat temen temen semua jan beli di toko ini udah lama seller gak tanggung jawab sepenuhnya",1
WARNA DAN UKURAN YG DIKIRIM SALAH,1
"BINTANG 1 AJA KARNA KURANG MEMUASKAN PELAYANANNYA.
PENGIRIMAN JUGA LAMA",1
"Udh beli yg berkali"" bahan e bagus tapi pas beli yg ini gila tipis banget dan baunya kayak daging bukan bau baju baru",1
Salah kirim!!! Ordernya yang ada hoodienya eh dikirimnya yang sweater biasa yang crop top gak ada hoodienya! mau direfund penjualnya slow respon!,1
"pas mau order barangnya masih tersedia terus tiba tiba dikabarin kalo warna yang saya mau habis dan harus ganti warna padahal pas cekout itu stocknya masih ada, gasuka sama pelayanan nya!",1
"Bagus si, tapi gara gara ga lama ga bales chat jadi dikirim warna yang gak sesuai pesanan",1
"Barangnya sih bagus, tapi lebih ditingkatkan pelayanannya, Masa aku udh cencel Udh di iyain lagi sama Adminnya tapi Di phpin dong barangnya dikirim, aku cancel itu buat Nambah jumlah produknya bukan mau cencel gak jadi ambil tapi parah sihh adminnya bikin emosi",1
"pengiriman lama, barang sdh dicancel bru di kirim",1
"Proses packgingnya lama banget padahal sesama JAKARTA terus slow respon jugaa, tolong diperbaiki ya :)",1
Tidak ada konfirmasi warna !!!,1
lain kali lebih teliti sist jgn buat pelanggan kecewa minta size XL dikasih S,1
"Kecewa.... Pesan BIRU BABY infonya habis, ganti NAVY sudah ok dikirim ABU TUA !!!!!....",1
Lamban.. respon lama sekali,1
Barangnya ga ready padahal udah bayar saya tanya gimana kejalasannya tapi ga direspon kecewa banget sama tokonya barang ga ada uang juga ga kembali,1
"gatau ah kesel bgt, emg si w telat bls chatnya karna gamasuk notifnya tp seenggaknya tunggu dulu kek yaallah 
kaga kepake dah neh, udah punya warna ini:(",1
"mau nangis banget kalo memang gk ada warna yang kita pesan seharusnya ada konfirmasi sama pelanggannya tapi ini malah diem aja aku gk pesen peach padahal:), and sweaternya kaku",1
Gak ada konfirmasi kalau warna kosong,1
Bilangnya udh dikirim tapi paketnya ga sampe sampe udh itu klo di chat responnya lama nyesel beli disini baru pertama kali beli padahal,1
kualitas produk biasa2 saja sablonnya juga printing (akan mudah terkelupas) respon penjual sangat lambat tidak responsip proses pengiriman ke pihak ekspedisi sangat lama sangat kecewa beli disini sudah mengajukan pembatalan ngga ditanggapin kapok dah,1
"Pesan dr hr sabtu pake jasa gosend instant tp nyampe senin!!!!!, dichat hr sabtu katanya segera dikirim, minggu dichat ga dibalas pdhl status online!!!!!!!!, kalo tau ga bisa kirim grab instant jgn diadain!!!!!!!",1
Pengemasannya lama tp barang bagus,1
"Udah buat note di pesanan Ya allah pas datang kecewa banget Rasanya pengen balikin dan balikin uang aku keselnya minta ampun . Udah tulisan bacaan yang diminta padahal , nah aku bilang fontnya sama model eh malah tulisannya yang sama",1
sekali cuci lgsg berbulu barang jelek,1
Apaan ukurannya nggak sesuai yang diajukan,1
Kualitasnya biasa aja. Udah gitu responnya lama banget. Kalo emang ga bisa grab instant tolong jgn dicantumin. Saya pilih pake grab instant tapi nyampenya 3 hari. Apaan coba!,1
"Saya pesan warna mocca di chat juga saya udah bilang warna mocca tapi yg dikirim warna abu, gak konfirmasi dulu lagi kalo mocca habis mau ganti warna apanya, admin tolong di perhatikan yaa, kecewa kalo seperti ini",1
"Penjual kurang teliti salah ukuran 
Kapok belanja disini kurang amanah",1
"Minggu kemarin sempet beli yang size XXL, trs skrg beli yg XL ternyata ukuran nya sama persis, trs apa gunanya ada pilihan ukuran. Udah complain, jawabannya ""ukuran dr pabriknya"" apasih ga terjawab.",1
Toko ini penipuan! barang tidak ada dan uang sdh dibayar responnya biasa aja uang saya sampe sekarang tidak dikembalikan! Seharusnya kalau barangnya tidak ada uangnya langsung dikembalikan bukan malah responnya biasa aja!,1
Tolong ya uang saya kembalikkan! toko ini tidak ada respon sama sekali! Sudah saya tunggu selama berapa hari! Barang yg tidak ada harusnya secepatnya uangnya dikembalikan! jangan buat orang menunggu lama! toko ini sama saja seperti toko penipuan saya sangat kecewa atas pelayanan toko ini!,1
"yg dipesen XXXL sma XL yg dikirim XXL sma L, klo disesuaikan ukurannya pd deskripsi...sudahlah, aku gak pengen ribet terima aja...",1
"baru pertama kali beli udah Kecewa 
Warnanya udah sesuai tapi kainnya gk bagus, kayak kain sisa sisa, trus ada yang robek di bagian punggung",1
Hoddie besar dan panjang banget di saya....,1
"JELEK PELAYANANNYA
SALAH UKURANNYA
BARU BELI 2 HARI NGGAK DIPAKE KARENA SALAH UKURAN EH TULISANNYA TERKELUPAS ANEH...
TELAT PENGIRIMAN SAMPAI 14 HARI
POKOKNYA JANGAN BELI DI TOKO INI KALO NGGAK MAU KECEWA!!!!",1
"Pengiriman salah warna sama yg dipesan, terus ada bagian yg agak kotor",1
kecewa!!! WARNA GA SESUAI SAMA YANG DI KATALOG.. MINTA TUKER MALAH GABISA. PDHL SAYA RELA KLO MESTI BAYAR ONGKIR LG HERAN!!!,1
"Pelayanan adminnya kurang responsif dan tdk bertanggung jawab , dan mengirim paket tanpa persetujuan, kecewa bgt",1
"Pesannya 1 kaos 1 sweatshirt, dikirimnya 2 kaos",1
"Mesennya yang kuning baby tapi karena kuning babynya nggak ada jadi mereka ngechat aku dan nanya mau warna lain nggak dan gw jawab blg marron aja kok datangnya yg kuning sih
Nggak recomended banget ......",1
Pesan sweater sama-sama ukuran L tpi yang datang tidak sesuai yang satu kecil dan yang satu besar. satu ukuran L dan sarung ukuran M. Sebenernya dari produknya rekomen. Hanya saja pelayannanya terlalu slowrespon. Penjelasan yang udah di jelaskan masih ditanyakan ulang.,1
"pesan 2 item nyampenya 1. Pas diklaim, minta video unboxing, awalnya bisa pake invoice aja, tp tetep aja ditolak. jd bayar 2 dapat 1 item dan dikasih maaf aja. padahal barangnya bagus...",1
Pesen apa dikirim apa,1
"Assalamualaikum nih kak, Untuk produknya bagus. Akan tetapi saya SANGAT KECEWA Untuk untuk respon KEPAHAMANnya, SAYA Pesan Jumpernya memang warna hitam tapi desain warna logonya saya CUSTOM HIJAU & PINK More: Logonya ngeblur pdhl saya sudah ingatkan untuk kirim gambarnya lewat gmail.",1
"Tipis bgt, pengen pengembalian dana malah ditolak. Ada unsur pemaksaan",1
"Dah seneng brg nyampe dgn warna & size sesuai, tp lagi2 dibuat kecewa, jahitan bagian topi atas kepalanya gak kejahit bener2 jd yah mau ga mau hrs ke tukang jahit lg utk perbaiki. Biaya lg, orderan sebelumnya dah 2 minggu janji mau ganti biaya resleting rusak, nyatanya sampe skrg ga diganti jahitan",1
Semua serba lambat kecewa,1
"Parah penjualnya, pesen 4pcs cuman dikasih 3pcs. Giliran dichat ga dibales",1
"beli 2 barang yg dikirim cuma 1, dichat bertele2, minta refund / kirim brg lagi tdk mau, dgn alasan minta video unboxing. mana saya tau kalo suruh video unboxing, gaada tulisan suruh unboxing dan gabakalan tau kalo barangnya kurang 1, jd gaada video. udah difotoin sblm dibuka pun gapercaya pdhl jel",1
"kontol gw beli ini kemaren 160k skrg malah 90k yg jujur lah klo jualan, untuk bahan lumayan, tpi jahitannya tipis",1
"Kaosnya dikirim beda2, yang warna merah bahanya tipis beda sama yg biru, dari bentuk lengan ga sama, kaya kaos reject. Nyesel beli disini",1
Minta warna abu.. Yang di kirim warna ijo botol... Keluar duit 2x nih.. Udah punya anak warna abu.. Punya ortu nya warna ijo.. Gak teliti banget.. Pertama dan terakhir kali belanja disini.. Cukup sekian dan terima kasih!!!,1
"Baru pertama aku pesan disini, dan aku pesan yg warna kuning tapi yg dtg malah pink baby.. Aku sedih banget.. Terus ini kenapa jahitannya begini ya?? Bisa diganti gak hoodie aku? Di kirim kembali gantinya.. Aku sangat kecewa karna emang baru pertama pesan disini!!! Tolong kebijakannya ya min...",1
saya pesan mocca yg datang maroon,1
barang yang dikirim salah model terus katanya suruh kirim ulang setelah saya kirim ulang katanya barang yang salah akan ditukar dan dikirim balik tapi kenapa belum dateng sampai sekarang? dan saat dichat tidak dibalas.,1
"1 dari 3 pesanan ada yang reject admin di chat slow respon, sempat tawarin return tapi sampe 2 hari gaada jawaban lagi. Tolong dong lain kali hati2 ya
Pengiriman juga lama banget 6 hari baru sampai ke alamat",1
Ukuran S nya pendek sekali Dan seperti untuk anak2,1
"HERAN KENAPA SALAH BORDIR TERUS SIH!!!!
SY BILANG 1 SISI SAJA KENAPA INI KEMBAR DUA2 BORDIRNYA
TERPAKSA BONGKAR BORDIR LAGI 
TOKO BIKIN RUGI
UANG REFUND TDK DIKEMBALIKAN BANYAK ALASAN",1
Katanya size XXL tapi kaya size L. Untuk admin tolong lebih memperhatikan penempelan Size supaya gaada yg kecewa lagi:),1
"Loh kan ini barangnya sudah ada kenapa kok bilang gak datang??

Ini cuman 2 parcel yang datang, ada orderan lagi yang isinya 5 pcs dibatalkan akibat terlalu lama pengemasan, tiap hari diingatkan . Suruh menunggu2 sampai ujung ujungnya dibatalkan. Mulai tanggal 8 sampai sekarang",1
"Sungguh kecewa dengan pengemasan yang lama. Sudah pesan banyak ujung ujungnya dibatalkan, respon dari adminnya juga sangat lama. Pdahal barang barang itu sudah dinantikan sama temen temen banyak orang dikecewakan atas proses lamanya pengemasan",1
Nggak rapi dan mudah sobek,1
"Mengecewakan!! Keluhan tidak ditanggapi. barang salah ukuran dan salah pesanan. Dikirim juga.

Hampir semua warna yg di stok ada ternyata tidak ada.",1
"Gw pesan warna A, terus pas gw cek shopee ada chat katanya warna pesanan gw habis. Gw bilang warna apa yg masih ada? Dia bilang udah diproses. Lah kok egois amat ya! Gw malas mengajukan pengembalian. Kecewa sama admin sweaterpolos. Btw sweaternya reject.",1
Saya pesan warna peach dtg warna putih. Maunya kalo mau kirim tolong diinfo lah kalo memang barang nya GK ready warna peach.,1
"Udah diterima pesanannya. Tapi pembelian yg ke3 ini agak mengecewakan karena resletingnya gak bisa ketutup Padahal pembelian2 sebelumnya gak ada masalah, mudah2an kedepannya karyawan bagian QC nya harus lebih detail lagi ngecek resletingnya.",1
"warnanya bukan putih, bahan kurang menyerap, dan tidak nyaman dipakai",1
"Parah responnya, diajak ngobrol masi ga ngerti adminnya.. Kiriman paket saya tidak sesuai dengan apa yg saya Terima.. Sudah cukup tau belanja di olshop seperti ini.. #kapok!!!",1
pesen yang nasa eh malah dateng yang polos hadeh,1
Barang yang dikirim ada yang kotor,1
"Dikasih tau, bordiran warna kuning
Gambarnya juga disamping.
Malah Bikin semau mau tanpa konfirmasi

Kapok bos",1
Order sweater yg ada bordiran chillnya tp yg dikasih yg polos padahal di fotonya ada bordirannya,1
"Masa pesen sweater dengan masker, tapi yang dateng cuman sweater aja, tolong lebih teliti lagi ketika packing barangnya",1
Costum ga sesuai dan CACAT. padahal contohnya juga udh dikasih kurang apa lagi coba keterangannya jg udh lengkap aneh bgt. Saya kira dgn ngasih contoh bisa sesuai sm orderan ternyata sama aja emg kualitasnya jelek ya mau gmn jg bakal cacat. So far sesuai sih sm harganya. Udh gatau kemana bajunya sy ga pdl,1
pesan yang ada tulisannya malah dikirim polos,1
"Sering salah buat tulisannnya Sering salah buat posisi jg udah lama nunggu hasil kecewa
Kita yg rugi karena mau dijual gak laku karena cust gk terima
Refund uang lama gk jelas slow respon anjir
Bad seller",1
"Kirim warna peach dikirim biru , saya tidak merekomendasikan beli disini , penjual tidak ramah, kita tanya lain jawab lain, pokoknya kalian jangan beli disini , biar saya saja menjadi korban",1
"Saya pesan warna salmon, katanya habis. Saya ganti dengan mocca 2, yang datang mocca dengan beige. Saya cht adminnya, terus persyaratannya harus ada video unboxing, dan foto segala macam. 
Ya saya gak ada videonya, karena kan gak tau kalau bakal terjadi kaya gini. Semoga lebih baik lagi",1
"Bahannya jelek banget, adminnya gk pernah becus pesen apa dikirimnya apa, padahal udah berkali2 pesen",1
Pesen hoodie dikasi sweater untung aja temenku nerima,1
Sad sebel jadi hitam,1
Salah dalam pengiriman. Slow respon saat complain tidak teliti,1
Beli warna pink baby yang Dateng malah warna tosca !,1
"KECEWA, pgn warna putih yg dateng kuning tanpa ada konfirmasi dulu udh kuningnya ngejreng bgt butuhnya putih ga suka warna kuning ga akan kepake",1
"Warna tidak sesuai pesanan, bisa sih mengajukan pengembalian tapi sayanya yg repot.",1
"Service yg sangat jelek! Seumur hidup belanja baru kali ini dapat seller begini. Order tgl 1, dikirim tgl 5 tapi barang tdk lengkap. Dan salah2 pula yg datang. Minta refund tp ribet dan tdk merespon diskusi dari shopee sehingga proses refund jadi lama. Kapok belanja disini, semoga tdk ada korban lain",1
Kapok belanja disini. Masih berusaha positif kalo penilaian bintang 1 mungkin ada kelalaian. Ternyata byk juga korban disini ckck,1
"Baju anak order size 1, dikirim size 0, tp seller ga ada niat ganti. Jgn ada korban lain lg order 13pcs tp yg dtg cuma 9, salah size lg",1
"Pesen warna salmon, kata sellernya sold out aku konfirmasi ganti warna orange, yg datang malah pink terang -____- kesel bgt, sellernya jg slow respon bgt
Kualitas yg ini jg beda dengan yg ada bordirnya, kayak barang reject",1
JElek ah warnane bladus,1
Barangnya prosesnya lama gak sesuai gambar datangnya,1
Dkirim double udh dibilang pdhl tp gk mw dibatalkan!,1
Kirimnya beda warna sama yg dipesen pdhl udh dichat juga. buat mastiin warna dan slowrespon bgt,1
"Ga sesuai pesanan, belinya warna coklat muda, yg dateng coklat tua !!!!!",1
"Salah posisi bordir harusnya belakang
Sangat buruk pelayanannya
Chat gk dibalas",1
Warna apa yang dikirim apa cobak,1
"Selernya ga sesuai, bilangnya bakal dikirim L malah xl, padahal dia bilang bakal dikirim L ,tau bakal dikirim xl mending batalin, percuma barang sampe ga ada yg make, kalo bisa bilang bisa kalo ga bisa bilang ga bisa, jangan bilang bisa tau nya ga bisa ,kecewa!",1
"Ga sesuai ukuran, pdhl udh ngukurin. Kecewanya +++++ dah. Pengirimannya lama, responnya lama.",1
Repon Penjualnya kurang baik,1
"di order size L, malah yg dtg XL..
sebenarnya sdh langganan pesan disini.. tp entah knp kecewa bgt..chatnya pun lama bgt di balas.. barangnya pun lama sampe..",1
Pengiriman lama. Jahitan kurang rapi. Kalo bahan dasarnya si oke tebal. Ukuran terlalu kecil.,1
"Ukurannya beda dari baju yg lain, besar",1
"Wkwk aduh aduh udah langganan dr dlu wkwk
Tpi tetap aja ditipu padahal pesen 6 masker. Dikirim 2 saya minta balikin ga di balas wkwk HATI HATI YA BRO MAU LANGGANAN APA NGGAK DI SINI TETAP BAHAYA.",1
"Sejujurnya sy baru kecewa ama seller ya bru kali ini.. sy order 8 sweater basic polos.. 8 warna ukuran xl.. tp konfirmasi warna ga ada sampe 3 hari berturut2 berubah2.. kenapa ga dicek pertama dan langsung selesaikan saat itu jg, karena sy sdh bayar dan order bukan baru tanya2 barang..",1
"Desain ga sesuai keinginan. Adminnya jelas2 salah malah nyalahin balik. Chat juga ending ga jelas. Kalo emg gabisa return / refund bilang aja ga ngegantung. Bahannya juga ga bagus2 banget, panas. Bilangnya pembuatan 1-2 hari, nyatanya lama",1
"Kenapa harus ada label ""sweaterpolos.id"" nya kak?",1
"gak sesuai, warnanya diganti, chat jg gak dibalas² lagi.....",1
Brg double gk mw di batalkan oleh penjual!!,1
"Pengemasan super lama..
Sampe hampir dibatalin otomatis sama sistem.
Dan parahnya barang yang dikirim gak sesuai pesanan. Mau return juga nggak ada jaminan barangku bakal dikirim. Jadi yaudahlah ikhlasin aja.",1
"iya, maskernya ga dikirim. gaada di dalem cuma ada jaket aja. semoga ga pikun ke pelanggan yang lain ya",1
"Gk tau ini skill cara baca penjualnya tingkat dewa kayanya , pesen L di kirim XL alhasih segede begong itu baju ,",1
"Pengiriman lama banget, saya pesan hari senin baru sampe hari jumat malam, tadinya saya mau cancel karena warna yg saya mau gak ada, tapi penjual malah menolak ajuan batal saya, dan seolah” seperti memaksa saya buat beli stlh warna yg sy mw ada, padahal saya butuhnya hari jumat pagi, bagi yg butuh buru”",1
pesen item sm putuh yg dateng 22nya biru....,1
JANGAN BELI DISINI JELEK,1
"Pengirimannya sangat lambat dan respon admin juga sangat lambat sekali .!!!
Saya order dari tanggal 9 Juli tapi belum dikirim juga padahal pakai GRAB SAME DAY. sampai saya chat admin 2 kali katanya mau dikirim dan sampainya baru kemarin tgl 17 Juli sore barang baru sampai.!!.. padahal minta item",1
"bahan jelek, cropnya guntingan sendiiri, berbulu pengiriman lama",1
bahan jelek berbulu pengiriman lama,1
Saya ordernya masker kain karet datengnya bukan kaya yang di gambar sedikit kecewa,1
